"step","time","part","epoch","loss","lr"
20,"2023-08-13 16:39:41.255583","train",0,"",8.013268969182179e-05
40,"2023-08-13 16:40:06.456532","train",0,"",8.053072208696584e-05
60,"2023-08-13 16:40:31.472849","train",0,"",8.119398715460764e-05
80,"2023-08-13 16:40:52.194553","train",0,"",8.212230154383527e-05
100,"2023-08-13 16:41:11.360465","train",0,"",8.331540863433648e-05
120,"2023-08-13 16:41:31.717196","train",0,"",8.477297860733546e-05
