"step","time","part","epoch","loss","lr"
20,"2023-08-13 16:12:54.173152","train",0,"",8.013268969182179e-05
40,"2023-08-13 16:13:20.046744","train",0,"",8.053072208696584e-05
60,"2023-08-13 16:13:46.484429","train",0,"",8.119398715460764e-05
80,"2023-08-13 16:14:07.556391","train",0,"",8.212230154383527e-05
100,"2023-08-13 16:14:26.936880","train",0,"",8.331540863433648e-05
120,"2023-08-13 16:14:46.621816","train",0,"",8.477297860733546e-05
