"step","time","part","epoch","loss","lr"
20,"2023-08-13 16:54:16.517660","train",0,"",8.013268969182179e-05
40,"2023-08-13 16:54:42.160734","train",0,"",8.053072208696584e-05
60,"2023-08-13 16:55:08.181404","train",0,"",8.119398715460764e-05
80,"2023-08-13 16:55:31.348423","train",0,"",8.212230154383527e-05
100,"2023-08-13 16:55:53.703418","train",0,"",8.331540863433648e-05
120,"2023-08-13 16:56:16.840667","train",0,"",8.477297860733546e-05
